Country/Region,Lat,Long,Date,Deaths
Moldova,47.4116,28.3699,8/14/20,6
Moldova,47.4116,28.3699,8/15/20,11
Moldova,47.4116,28.3699,8/16/20,1
Moldova,47.4116,28.3699,8/17/20,12
Moldova,47.4116,28.3699,8/18/20,0
Monaco,43.7333,7.4167,1/22/20,0.0
Monaco,43.7333,7.4167,1/23/20,0
Monaco,43.7333,7.4167,1/24/20,0
Monaco,43.7333,7.4167,1/25/20,0
Monaco,43.7333,7.4167,1/26/20,0
Monaco,43.7333,7.4167,1/27/20,0
Monaco,43.7333,7.4167,1/28/20,0
Monaco,43.7333,7.4167,1/29/20,0
Monaco,43.7333,7.4167,1/30/20,0
Monaco,43.7333,7.4167,1/31/20,0
Monaco,43.7333,7.4167,2/1/20,0
Monaco,43.7333,7.4167,2/2/20,0
Monaco,43.7333,7.4167,2/3/20,0
Monaco,43.7333,7.4167,2/4/20,0
Monaco,43.7333,7.4167,2/5/20,0
Monaco,43.7333,7.4167,2/6/20,0
Monaco,43.7333,7.4167,2/7/20,0
Monaco,43.7333,7.4167,2/8/20,0
Monaco,43.7333,7.4167,2/9/20,0
Monaco,43.7333,7.4167,2/10/20,0
Monaco,43.7333,7.4167,2/11/20,0
Monaco,43.7333,7.4167,2/12/20,0
Monaco,43.7333,7.4167,2/13/20,0
Monaco,43.7333,7.4167,2/14/20,0
Monaco,43.7333,7.4167,2/15/20,0
Monaco,43.7333,7.4167,2/16/20,0
Monaco,43.7333,7.4167,2/17/20,0
Monaco,43.7333,7.4167,2/18/20,0
Monaco,43.7333,7.4167,2/19/20,0
Monaco,43.7333,7.4167,2/20/20,0
Monaco,43.7333,7.4167,2/21/20,0
Monaco,43.7333,7.4167,2/22/20,0
Monaco,43.7333,7.4167,2/23/20,0
Monaco,43.7333,7.4167,2/24/20,0
Monaco,43.7333,7.4167,2/25/20,0
Monaco,43.7333,7.4167,2/26/20,0
Monaco,43.7333,7.4167,2/27/20,0
Monaco,43.7333,7.4167,2/28/20,0
Monaco,43.7333,7.4167,2/29/20,0
Monaco,43.7333,7.4167,3/1/20,0
Monaco,43.7333,7.4167,3/2/20,0
Monaco,43.7333,7.4167,3/3/20,0
Monaco,43.7333,7.4167,3/4/20,0
Monaco,43.7333,7.4167,3/5/20,0
Monaco,43.7333,7.4167,3/6/20,0
Monaco,43.7333,7.4167,3/7/20,0
Monaco,43.7333,7.4167,3/8/20,0
Monaco,43.7333,7.4167,3/9/20,0
Monaco,43.7333,7.4167,3/10/20,0
Monaco,43.7333,7.4167,3/11/20,0
Monaco,43.7333,7.4167,3/12/20,0
Monaco,43.7333,7.4167,3/13/20,0
Monaco,43.7333,7.4167,3/14/20,0
Monaco,43.7333,7.4167,3/15/20,0
Monaco,43.7333,7.4167,3/16/20,0
Monaco,43.7333,7.4167,3/17/20,0
Monaco,43.7333,7.4167,3/18/20,0
Monaco,43.7333,7.4167,3/19/20,0
Monaco,43.7333,7.4167,3/20/20,0
Monaco,43.7333,7.4167,3/21/20,0
Monaco,43.7333,7.4167,3/22/20,0
Monaco,43.7333,7.4167,3/23/20,0
Monaco,43.7333,7.4167,3/24/20,0
Monaco,43.7333,7.4167,3/25/20,0
Monaco,43.7333,7.4167,3/26/20,0
Monaco,43.7333,7.4167,3/27/20,0
Monaco,43.7333,7.4167,3/28/20,0
Monaco,43.7333,7.4167,3/29/20,1
Monaco,43.7333,7.4167,3/30/20,0
Monaco,43.7333,7.4167,3/31/20,0
Monaco,43.7333,7.4167,4/1/20,0
Monaco,43.7333,7.4167,4/2/20,0
Monaco,43.7333,7.4167,4/3/20,0
Monaco,43.7333,7.4167,4/4/20,0
Monaco,43.7333,7.4167,4/5/20,0
Monaco,43.7333,7.4167,4/6/20,0
Monaco,43.7333,7.4167,4/7/20,0
Monaco,43.7333,7.4167,4/8/20,0
Monaco,43.7333,7.4167,4/9/20,0
Monaco,43.7333,7.4167,4/10/20,0
Monaco,43.7333,7.4167,4/11/20,0
Monaco,43.7333,7.4167,4/12/20,0
Monaco,43.7333,7.4167,4/13/20,0
Monaco,43.7333,7.4167,4/14/20,0
Monaco,43.7333,7.4167,4/15/20,2
Monaco,43.7333,7.4167,4/16/20,0
Monaco,43.7333,7.4167,4/17/20,0
Monaco,43.7333,7.4167,4/18/20,0
Monaco,43.7333,7.4167,4/19/20,0
Monaco,43.7333,7.4167,4/20/20,0
Monaco,43.7333,7.4167,4/21/20,0
Monaco,43.7333,7.4167,4/22/20,0
Monaco,43.7333,7.4167,4/23/20,1
Monaco,43.7333,7.4167,4/24/20,0
Monaco,43.7333,7.4167,4/25/20,0
Monaco,43.7333,7.4167,4/26/20,0
Monaco,43.7333,7.4167,4/27/20,0
Monaco,43.7333,7.4167,4/28/20,0
Monaco,43.7333,7.4167,4/29/20,0
Monaco,43.7333,7.4167,4/30/20,0
Monaco,43.7333,7.4167,5/1/20,0
Monaco,43.7333,7.4167,5/2/20,0
Monaco,43.7333,7.4167,5/3/20,0
Monaco,43.7333,7.4167,5/4/20,0
Monaco,43.7333,7.4167,5/5/20,0
Monaco,43.7333,7.4167,5/6/20,0
Monaco,43.7333,7.4167,5/7/20,0
Monaco,43.7333,7.4167,5/8/20,0
Monaco,43.7333,7.4167,5/9/20,0
Monaco,43.7333,7.4167,5/10/20,0
Monaco,43.7333,7.4167,5/11/20,0
Monaco,43.7333,7.4167,5/12/20,0
Monaco,43.7333,7.4167,5/13/20,0
Monaco,43.7333,7.4167,5/14/20,0
Monaco,43.7333,7.4167,5/15/20,0
Monaco,43.7333,7.4167,5/16/20,0
Monaco,43.7333,7.4167,5/17/20,0
Monaco,43.7333,7.4167,5/18/20,0
Monaco,43.7333,7.4167,5/19/20,0
Monaco,43.7333,7.4167,5/20/20,0
Monaco,43.7333,7.4167,5/21/20,0
Monaco,43.7333,7.4167,5/22/20,0
Monaco,43.7333,7.4167,5/23/20,0
Monaco,43.7333,7.4167,5/24/20,0
Monaco,43.7333,7.4167,5/25/20,0
Monaco,43.7333,7.4167,5/26/20,0
Monaco,43.7333,7.4167,5/27/20,0
Monaco,43.7333,7.4167,5/28/20,0
Monaco,43.7333,7.4167,5/29/20,0
Monaco,43.7333,7.4167,5/30/20,0
Monaco,43.7333,7.4167,5/31/20,0
Monaco,43.7333,7.4167,6/1/20,0
Monaco,43.7333,7.4167,6/2/20,0
Monaco,43.7333,7.4167,6/3/20,0
Monaco,43.7333,7.4167,6/4/20,0
Monaco,43.7333,7.4167,6/5/20,0
Monaco,43.7333,7.4167,6/6/20,0
Monaco,43.7333,7.4167,6/7/20,0
Monaco,43.7333,7.4167,6/8/20,0
Monaco,43.7333,7.4167,6/9/20,0
Monaco,43.7333,7.4167,6/10/20,0
Monaco,43.7333,7.4167,6/11/20,0
Monaco,43.7333,7.4167,6/12/20,0
Monaco,43.7333,7.4167,6/13/20,0
Monaco,43.7333,7.4167,6/14/20,0
Monaco,43.7333,7.4167,6/15/20,0
Monaco,43.7333,7.4167,6/16/20,0
Monaco,43.7333,7.4167,6/17/20,0
Monaco,43.7333,7.4167,6/18/20,0
Monaco,43.7333,7.4167,6/19/20,0
Monaco,43.7333,7.4167,6/20/20,0
Monaco,43.7333,7.4167,6/21/20,0
Monaco,43.7333,7.4167,6/22/20,0
Monaco,43.7333,7.4167,6/23/20,0
Monaco,43.7333,7.4167,6/24/20,0
Monaco,43.7333,7.4167,6/25/20,0
Monaco,43.7333,7.4167,6/26/20,0
Monaco,43.7333,7.4167,6/27/20,0
Monaco,43.7333,7.4167,6/28/20,0
Monaco,43.7333,7.4167,6/29/20,0
Monaco,43.7333,7.4167,6/30/20,0
Monaco,43.7333,7.4167,7/1/20,0
Monaco,43.7333,7.4167,7/2/20,0
Monaco,43.7333,7.4167,7/3/20,0
Monaco,43.7333,7.4167,7/4/20,0
Monaco,43.7333,7.4167,7/5/20,0
Monaco,43.7333,7.4167,7/6/20,0
Monaco,43.7333,7.4167,7/7/20,0
Monaco,43.7333,7.4167,7/8/20,0
Monaco,43.7333,7.4167,7/9/20,0
Monaco,43.7333,7.4167,7/10/20,0
Monaco,43.7333,7.4167,7/11/20,0
Monaco,43.7333,7.4167,7/12/20,0
Monaco,43.7333,7.4167,7/13/20,0
Monaco,43.7333,7.4167,7/14/20,0
Monaco,43.7333,7.4167,7/15/20,0
Monaco,43.7333,7.4167,7/16/20,0
Monaco,43.7333,7.4167,7/17/20,0
Monaco,43.7333,7.4167,7/18/20,0
Monaco,43.7333,7.4167,7/19/20,0
Monaco,43.7333,7.4167,7/20/20,0
Monaco,43.7333,7.4167,7/21/20,0
Monaco,43.7333,7.4167,7/22/20,0
Monaco,43.7333,7.4167,7/23/20,0
Monaco,43.7333,7.4167,7/24/20,0
Monaco,43.7333,7.4167,7/25/20,0
Monaco,43.7333,7.4167,7/26/20,0
Monaco,43.7333,7.4167,7/27/20,0
Monaco,43.7333,7.4167,7/28/20,0
Monaco,43.7333,7.4167,7/29/20,0
Monaco,43.7333,7.4167,7/30/20,0
Monaco,43.7333,7.4167,7/31/20,0
Monaco,43.7333,7.4167,8/1/20,0
Monaco,43.7333,7.4167,8/2/20,0
Monaco,43.7333,7.4167,8/3/20,0
Monaco,43.7333,7.4167,8/4/20,0
Monaco,43.7333,7.4167,8/5/20,0
Monaco,43.7333,7.4167,8/6/20,0
Monaco,43.7333,7.4167,8/7/20,0
Monaco,43.7333,7.4167,8/8/20,0
Monaco,43.7333,7.4167,8/9/20,0
Monaco,43.7333,7.4167,8/10/20,0
Monaco,43.7333,7.4167,8/11/20,0
Monaco,43.7333,7.4167,8/12/20,0
Monaco,43.7333,7.4167,8/13/20,0
Monaco,43.7333,7.4167,8/14/20,0
Monaco,43.7333,7.4167,8/15/20,0
Monaco,43.7333,7.4167,8/16/20,0
Monaco,43.7333,7.4167,8/17/20,0
Monaco,43.7333,7.4167,8/18/20,0
Mongolia,46.8625,103.8467,1/22/20,0.0
Mongolia,46.8625,103.8467,1/23/20,0
Mongolia,46.8625,103.8467,1/24/20,0
Mongolia,46.8625,103.8467,1/25/20,0
Mongolia,46.8625,103.8467,1/26/20,0
Mongolia,46.8625,103.8467,1/27/20,0
Mongolia,46.8625,103.8467,1/28/20,0
Mongolia,46.8625,103.8467,1/29/20,0
Mongolia,46.8625,103.8467,1/30/20,0
Mongolia,46.8625,103.8467,1/31/20,0
Mongolia,46.8625,103.8467,2/1/20,0
Mongolia,46.8625,103.8467,2/2/20,0
Mongolia,46.8625,103.8467,2/3/20,0
Mongolia,46.8625,103.8467,2/4/20,0
Mongolia,46.8625,103.8467,2/5/20,0
Mongolia,46.8625,103.8467,2/6/20,0
Mongolia,46.8625,103.8467,2/7/20,0
Mongolia,46.8625,103.8467,2/8/20,0
Mongolia,46.8625,103.8467,2/9/20,0
Mongolia,46.8625,103.8467,2/10/20,0
Mongolia,46.8625,103.8467,2/11/20,0
Mongolia,46.8625,103.8467,2/12/20,0
Mongolia,46.8625,103.8467,2/13/20,0
Mongolia,46.8625,103.8467,2/14/20,0
Mongolia,46.8625,103.8467,2/15/20,0
Mongolia,46.8625,103.8467,2/16/20,0
Mongolia,46.8625,103.8467,2/17/20,0
Mongolia,46.8625,103.8467,2/18/20,0
Mongolia,46.8625,103.8467,2/19/20,0
Mongolia,46.8625,103.8467,2/20/20,0
Mongolia,46.8625,103.8467,2/21/20,0
Mongolia,46.8625,103.8467,2/22/20,0
Mongolia,46.8625,103.8467,2/23/20,0
Mongolia,46.8625,103.8467,2/24/20,0
Mongolia,46.8625,103.8467,2/25/20,0
Mongolia,46.8625,103.8467,2/26/20,0
Mongolia,46.8625,103.8467,2/27/20,0
Mongolia,46.8625,103.8467,2/28/20,0
Mongolia,46.8625,103.8467,2/29/20,0
Mongolia,46.8625,103.8467,3/1/20,0
Mongolia,46.8625,103.8467,3/2/20,0
Mongolia,46.8625,103.8467,3/3/20,0
Mongolia,46.8625,103.8467,3/4/20,0
Mongolia,46.8625,103.8467,3/5/20,0
Mongolia,46.8625,103.8467,3/6/20,0
Mongolia,46.8625,103.8467,3/7/20,0
Mongolia,46.8625,103.8467,3/8/20,0
Mongolia,46.8625,103.8467,3/9/20,0
Mongolia,46.8625,103.8467,3/10/20,0
Mongolia,46.8625,103.8467,3/11/20,0
Mongolia,46.8625,103.8467,3/12/20,0
Mongolia,46.8625,103.8467,3/13/20,0
Mongolia,46.8625,103.8467,3/14/20,0
Mongolia,46.8625,103.8467,3/15/20,0
Mongolia,46.8625,103.8467,3/16/20,0
Mongolia,46.8625,103.8467,3/17/20,0
Mongolia,46.8625,103.8467,3/18/20,0
Mongolia,46.8625,103.8467,3/19/20,0
Mongolia,46.8625,103.8467,3/20/20,0
Mongolia,46.8625,103.8467,3/21/20,0
Mongolia,46.8625,103.8467,3/22/20,0
Mongolia,46.8625,103.8467,3/23/20,0
Mongolia,46.8625,103.8467,3/24/20,0
Mongolia,46.8625,103.8467,3/25/20,0
Mongolia,46.8625,103.8467,3/26/20,0
Mongolia,46.8625,103.8467,3/27/20,0
Mongolia,46.8625,103.8467,3/28/20,0
Mongolia,46.8625,103.8467,3/29/20,0
Mongolia,46.8625,103.8467,3/30/20,0
Mongolia,46.8625,103.8467,3/31/20,0
Mongolia,46.8625,103.8467,4/1/20,0
Mongolia,46.8625,103.8467,4/2/20,0
Mongolia,46.8625,103.8467,4/3/20,0
Mongolia,46.8625,103.8467,4/4/20,0
Mongolia,46.8625,103.8467,4/5/20,0
Mongolia,46.8625,103.8467,4/6/20,0
Mongolia,46.8625,103.8467,4/7/20,0
Mongolia,46.8625,103.8467,4/8/20,0
Mongolia,46.8625,103.8467,4/9/20,0
Mongolia,46.8625,103.8467,4/10/20,0
Mongolia,46.8625,103.8467,4/11/20,0
Mongolia,46.8625,103.8467,4/12/20,0
Mongolia,46.8625,103.8467,4/13/20,0
Mongolia,46.8625,103.8467,4/14/20,0
Mongolia,46.8625,103.8467,4/15/20,0
Mongolia,46.8625,103.8467,4/16/20,0
Mongolia,46.8625,103.8467,4/17/20,0
Mongolia,46.8625,103.8467,4/18/20,0
Mongolia,46.8625,103.8467,4/19/20,0
Mongolia,46.8625,103.8467,4/20/20,0
Mongolia,46.8625,103.8467,4/21/20,0
Mongolia,46.8625,103.8467,4/22/20,0
Mongolia,46.8625,103.8467,4/23/20,0
Mongolia,46.8625,103.8467,4/24/20,0
Mongolia,46.8625,103.8467,4/25/20,0
Mongolia,46.8625,103.8467,4/26/20,0
Mongolia,46.8625,103.8467,4/27/20,0
Mongolia,46.8625,103.8467,4/28/20,0
Mongolia,46.8625,103.8467,4/29/20,0
Mongolia,46.8625,103.8467,4/30/20,0
Mongolia,46.8625,103.8467,5/1/20,0
Mongolia,46.8625,103.8467,5/2/20,0
Mongolia,46.8625,103.8467,5/3/20,0
Mongolia,46.8625,103.8467,5/4/20,0
Mongolia,46.8625,103.8467,5/5/20,0
Mongolia,46.8625,103.8467,5/6/20,0
Mongolia,46.8625,103.8467,5/7/20,0
Mongolia,46.8625,103.8467,5/8/20,0
Mongolia,46.8625,103.8467,5/9/20,0
Mongolia,46.8625,103.8467,5/10/20,0
Mongolia,46.8625,103.8467,5/11/20,0
Mongolia,46.8625,103.8467,5/12/20,0
Mongolia,46.8625,103.8467,5/13/20,0
Mongolia,46.8625,103.8467,5/14/20,0
Mongolia,46.8625,103.8467,5/15/20,0
Mongolia,46.8625,103.8467,5/16/20,0
Mongolia,46.8625,103.8467,5/17/20,0
Mongolia,46.8625,103.8467,5/18/20,0
Mongolia,46.8625,103.8467,5/19/20,0
Mongolia,46.8625,103.8467,5/20/20,0
Mongolia,46.8625,103.8467,5/21/20,0
Mongolia,46.8625,103.8467,5/22/20,0
Mongolia,46.8625,103.8467,5/23/20,0
Mongolia,46.8625,103.8467,5/24/20,0
Mongolia,46.8625,103.8467,5/25/20,0
Mongolia,46.8625,103.8467,5/26/20,0
Mongolia,46.8625,103.8467,5/27/20,0
Mongolia,46.8625,103.8467,5/28/20,0
Mongolia,46.8625,103.8467,5/29/20,0
Mongolia,46.8625,103.8467,5/30/20,0
Mongolia,46.8625,103.8467,5/31/20,0
Mongolia,46.8625,103.8467,6/1/20,0
Mongolia,46.8625,103.8467,6/2/20,0
Mongolia,46.8625,103.8467,6/3/20,0
Mongolia,46.8625,103.8467,6/4/20,0
Mongolia,46.8625,103.8467,6/5/20,0
Mongolia,46.8625,103.8467,6/6/20,0
Mongolia,46.8625,103.8467,6/7/20,0
Mongolia,46.8625,103.8467,6/8/20,0
Mongolia,46.8625,103.8467,6/9/20,0
Mongolia,46.8625,103.8467,6/10/20,0
Mongolia,46.8625,103.8467,6/11/20,0
Mongolia,46.8625,103.8467,6/12/20,0
Mongolia,46.8625,103.8467,6/13/20,0
Mongolia,46.8625,103.8467,6/14/20,0
Mongolia,46.8625,103.8467,6/15/20,0
Mongolia,46.8625,103.8467,6/16/20,0
Mongolia,46.8625,103.8467,6/17/20,0
Mongolia,46.8625,103.8467,6/18/20,0
Mongolia,46.8625,103.8467,6/19/20,0
Mongolia,46.8625,103.8467,6/20/20,0
Mongolia,46.8625,103.8467,6/21/20,0
Mongolia,46.8625,103.8467,6/22/20,0
Mongolia,46.8625,103.8467,6/23/20,0
Mongolia,46.8625,103.8467,6/24/20,0
Mongolia,46.8625,103.8467,6/25/20,0
Mongolia,46.8625,103.8467,6/26/20,0
Mongolia,46.8625,103.8467,6/27/20,0
Mongolia,46.8625,103.8467,6/28/20,0
Mongolia,46.8625,103.8467,6/29/20,0
Mongolia,46.8625,103.8467,6/30/20,0
Mongolia,46.8625,103.8467,7/1/20,0
Mongolia,46.8625,103.8467,7/2/20,0
Mongolia,46.8625,103.8467,7/3/20,0
Mongolia,46.8625,103.8467,7/4/20,0
Mongolia,46.8625,103.8467,7/5/20,0
Mongolia,46.8625,103.8467,7/6/20,0
Mongolia,46.8625,103.8467,7/7/20,0
Mongolia,46.8625,103.8467,7/8/20,0
Mongolia,46.8625,103.8467,7/9/20,0
Mongolia,46.8625,103.8467,7/10/20,0
Mongolia,46.8625,103.8467,7/11/20,0
Mongolia,46.8625,103.8467,7/12/20,0
Mongolia,46.8625,103.8467,7/13/20,0
Mongolia,46.8625,103.8467,7/14/20,0
Mongolia,46.8625,103.8467,7/15/20,0
Mongolia,46.8625,103.8467,7/16/20,0
Mongolia,46.8625,103.8467,7/17/20,0
Mongolia,46.8625,103.8467,7/18/20,0
Mongolia,46.8625,103.8467,7/19/20,0
Mongolia,46.8625,103.8467,7/20/20,0
Mongolia,46.8625,103.8467,7/21/20,0
Mongolia,46.8625,103.8467,7/22/20,0
Mongolia,46.8625,103.8467,7/23/20,0
Mongolia,46.8625,103.8467,7/24/20,0
Mongolia,46.8625,103.8467,7/25/20,0
Mongolia,46.8625,103.8467,7/26/20,0
Mongolia,46.8625,103.8467,7/27/20,0
Mongolia,46.8625,103.8467,7/28/20,0
Mongolia,46.8625,103.8467,7/29/20,0
Mongolia,46.8625,103.8467,7/30/20,0
Mongolia,46.8625,103.8467,7/31/20,0
Mongolia,46.8625,103.8467,8/1/20,0
Mongolia,46.8625,103.8467,8/2/20,0
Mongolia,46.8625,103.8467,8/3/20,0
Mongolia,46.8625,103.8467,8/4/20,0
Mongolia,46.8625,103.8467,8/5/20,0
Mongolia,46.8625,103.8467,8/6/20,0
Mongolia,46.8625,103.8467,8/7/20,0
Mongolia,46.8625,103.8467,8/8/20,0
Mongolia,46.8625,103.8467,8/9/20,0
Mongolia,46.8625,103.8467,8/10/20,0
Mongolia,46.8625,103.8467,8/11/20,0
Mongolia,46.8625,103.8467,8/12/20,0
Mongolia,46.8625,103.8467,8/13/20,0
Mongolia,46.8625,103.8467,8/14/20,0
Mongolia,46.8625,103.8467,8/15/20,0
Mongolia,46.8625,103.8467,8/16/20,0
Mongolia,46.8625,103.8467,8/17/20,0
Mongolia,46.8625,103.8467,8/18/20,0
Montenegro,42.708678000000006,19.37439,1/22/20,0.0
Montenegro,42.708678000000006,19.37439,1/23/20,0
Montenegro,42.708678000000006,19.37439,1/24/20,0
Montenegro,42.708678000000006,19.37439,1/25/20,0
Montenegro,42.708678000000006,19.37439,1/26/20,0
Montenegro,42.708678000000006,19.37439,1/27/20,0
Montenegro,42.708678000000006,19.37439,1/28/20,0
Montenegro,42.708678000000006,19.37439,1/29/20,0
Montenegro,42.708678000000006,19.37439,1/30/20,0
Montenegro,42.708678000000006,19.37439,1/31/20,0
Montenegro,42.708678000000006,19.37439,2/1/20,0
Montenegro,42.708678000000006,19.37439,2/2/20,0
Montenegro,42.708678000000006,19.37439,2/3/20,0
Montenegro,42.708678000000006,19.37439,2/4/20,0
Montenegro,42.708678000000006,19.37439,2/5/20,0
Montenegro,42.708678000000006,19.37439,2/6/20,0
Montenegro,42.708678000000006,19.37439,2/7/20,0
Montenegro,42.708678000000006,19.37439,2/8/20,0
Montenegro,42.708678000000006,19.37439,2/9/20,0
Montenegro,42.708678000000006,19.37439,2/10/20,0
Montenegro,42.708678000000006,19.37439,2/11/20,0
Montenegro,42.708678000000006,19.37439,2/12/20,0
Montenegro,42.708678000000006,19.37439,2/13/20,0
Montenegro,42.708678000000006,19.37439,2/14/20,0
Montenegro,42.708678000000006,19.37439,2/15/20,0
Montenegro,42.708678000000006,19.37439,2/16/20,0
Montenegro,42.708678000000006,19.37439,2/17/20,0
Montenegro,42.708678000000006,19.37439,2/18/20,0
Montenegro,42.708678000000006,19.37439,2/19/20,0
Montenegro,42.708678000000006,19.37439,2/20/20,0
Montenegro,42.708678000000006,19.37439,2/21/20,0
Montenegro,42.708678000000006,19.37439,2/22/20,0
Montenegro,42.708678000000006,19.37439,2/23/20,0
Montenegro,42.708678000000006,19.37439,2/24/20,0
Montenegro,42.708678000000006,19.37439,2/25/20,0
Montenegro,42.708678000000006,19.37439,2/26/20,0
Montenegro,42.708678000000006,19.37439,2/27/20,0
Montenegro,42.708678000000006,19.37439,2/28/20,0
Montenegro,42.708678000000006,19.37439,2/29/20,0
Montenegro,42.708678000000006,19.37439,3/1/20,0
Montenegro,42.708678000000006,19.37439,3/2/20,0
Montenegro,42.708678000000006,19.37439,3/3/20,0
Montenegro,42.708678000000006,19.37439,3/4/20,0
Montenegro,42.708678000000006,19.37439,3/5/20,0
Montenegro,42.708678000000006,19.37439,3/6/20,0
Montenegro,42.708678000000006,19.37439,3/7/20,0
Montenegro,42.708678000000006,19.37439,3/8/20,0
Montenegro,42.708678000000006,19.37439,3/9/20,0
Montenegro,42.708678000000006,19.37439,3/10/20,0
Montenegro,42.708678000000006,19.37439,3/11/20,0
Montenegro,42.708678000000006,19.37439,3/12/20,0
Montenegro,42.708678000000006,19.37439,3/13/20,0
Montenegro,42.708678000000006,19.37439,3/14/20,0
Montenegro,42.708678000000006,19.37439,3/15/20,0
Montenegro,42.708678000000006,19.37439,3/16/20,0
Montenegro,42.708678000000006,19.37439,3/17/20,0
Montenegro,42.708678000000006,19.37439,3/18/20,0
Montenegro,42.708678000000006,19.37439,3/19/20,0
Montenegro,42.708678000000006,19.37439,3/20/20,0
Montenegro,42.708678000000006,19.37439,3/21/20,0
Montenegro,42.708678000000006,19.37439,3/22/20,0
Montenegro,42.708678000000006,19.37439,3/23/20,1
Montenegro,42.708678000000006,19.37439,3/24/20,0
Montenegro,42.708678000000006,19.37439,3/25/20,0
Montenegro,42.708678000000006,19.37439,3/26/20,0
Montenegro,42.708678000000006,19.37439,3/27/20,0
Montenegro,42.708678000000006,19.37439,3/28/20,0
Montenegro,42.708678000000006,19.37439,3/29/20,0
Montenegro,42.708678000000006,19.37439,3/30/20,0
Montenegro,42.708678000000006,19.37439,3/31/20,1
Montenegro,42.708678000000006,19.37439,4/1/20,0
Montenegro,42.708678000000006,19.37439,4/2/20,0
Montenegro,42.708678000000006,19.37439,4/3/20,0
Montenegro,42.708678000000006,19.37439,4/4/20,0
Montenegro,42.708678000000006,19.37439,4/5/20,0
Montenegro,42.708678000000006,19.37439,4/6/20,0
Montenegro,42.708678000000006,19.37439,4/7/20,0
Montenegro,42.708678000000006,19.37439,4/8/20,0
Montenegro,42.708678000000006,19.37439,4/9/20,0
Montenegro,42.708678000000006,19.37439,4/10/20,0
Montenegro,42.708678000000006,19.37439,4/11/20,0
Montenegro,42.708678000000006,19.37439,4/12/20,1
Montenegro,42.708678000000006,19.37439,4/13/20,0
Montenegro,42.708678000000006,19.37439,4/14/20,1
Montenegro,42.708678000000006,19.37439,4/15/20,0
Montenegro,42.708678000000006,19.37439,4/16/20,0
Montenegro,42.708678000000006,19.37439,4/17/20,1
Montenegro,42.708678000000006,19.37439,4/18/20,0
Montenegro,42.708678000000006,19.37439,4/19/20,0
Montenegro,42.708678000000006,19.37439,4/20/20,0
Montenegro,42.708678000000006,19.37439,4/21/20,0
Montenegro,42.708678000000006,19.37439,4/22/20,0
Montenegro,42.708678000000006,19.37439,4/23/20,0
Montenegro,42.708678000000006,19.37439,4/24/20,1
Montenegro,42.708678000000006,19.37439,4/25/20,0
Montenegro,42.708678000000006,19.37439,4/26/20,1
Montenegro,42.708678000000006,19.37439,4/27/20,0
Montenegro,42.708678000000006,19.37439,4/28/20,0
Montenegro,42.708678000000006,19.37439,4/29/20,0
Montenegro,42.708678000000006,19.37439,4/30/20,0
Montenegro,42.708678000000006,19.37439,5/1/20,0
Montenegro,42.708678000000006,19.37439,5/2/20,1
Montenegro,42.708678000000006,19.37439,5/3/20,0
Montenegro,42.708678000000006,19.37439,5/4/20,0
Montenegro,42.708678000000006,19.37439,5/5/20,0
Montenegro,42.708678000000006,19.37439,5/6/20,0
Montenegro,42.708678000000006,19.37439,5/7/20,0
Montenegro,42.708678000000006,19.37439,5/8/20,0
Montenegro,42.708678000000006,19.37439,5/9/20,0
Montenegro,42.708678000000006,19.37439,5/10/20,1
Montenegro,42.708678000000006,19.37439,5/11/20,0
Montenegro,42.708678000000006,19.37439,5/12/20,0
Montenegro,42.708678000000006,19.37439,5/13/20,0
Montenegro,42.708678000000006,19.37439,5/14/20,0
Montenegro,42.708678000000006,19.37439,5/15/20,0
Montenegro,42.708678000000006,19.37439,5/16/20,0
Montenegro,42.708678000000006,19.37439,5/17/20,0
Montenegro,42.708678000000006,19.37439,5/18/20,0
Montenegro,42.708678000000006,19.37439,5/19/20,0
Montenegro,42.708678000000006,19.37439,5/20/20,0
Montenegro,42.708678000000006,19.37439,5/21/20,0
Montenegro,42.708678000000006,19.37439,5/22/20,0
Montenegro,42.708678000000006,19.37439,5/23/20,0
Montenegro,42.708678000000006,19.37439,5/24/20,0
Montenegro,42.708678000000006,19.37439,5/25/20,0
Montenegro,42.708678000000006,19.37439,5/26/20,0
Montenegro,42.708678000000006,19.37439,5/27/20,0
Montenegro,42.708678000000006,19.37439,5/28/20,0
Montenegro,42.708678000000006,19.37439,5/29/20,0
Montenegro,42.708678000000006,19.37439,5/30/20,0
Montenegro,42.708678000000006,19.37439,5/31/20,0
Montenegro,42.708678000000006,19.37439,6/1/20,0
Montenegro,42.708678000000006,19.37439,6/2/20,0
Montenegro,42.708678000000006,19.37439,6/3/20,0
Montenegro,42.708678000000006,19.37439,6/4/20,0
Montenegro,42.708678000000006,19.37439,6/5/20,0
Montenegro,42.708678000000006,19.37439,6/6/20,0
Montenegro,42.708678000000006,19.37439,6/7/20,0
Montenegro,42.708678000000006,19.37439,6/8/20,0
Montenegro,42.708678000000006,19.37439,6/9/20,0
Montenegro,42.708678000000006,19.37439,6/10/20,0
Montenegro,42.708678000000006,19.37439,6/11/20,0
Montenegro,42.708678000000006,19.37439,6/12/20,0
Montenegro,42.708678000000006,19.37439,6/13/20,0
Montenegro,42.708678000000006,19.37439,6/14/20,0
Montenegro,42.708678000000006,19.37439,6/15/20,0
Montenegro,42.708678000000006,19.37439,6/16/20,0
