Country/Region,Lat,Long,Date,Reported Deaths,Deaths (Per Capita),Lockdown,Contact Tracing
Cabo Verde,16.5388,-23.0418,4/27/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,4/28/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,4/29/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,4/30/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/1/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/2/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,5/3/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/4/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/5/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/6/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/7/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/8/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/9/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/10/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/11/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/12/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/13/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/14/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/15/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/16/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,5/17/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/18/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/19/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/20/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/21/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/22/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/23/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/24/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/25/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/26/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,5/27/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/28/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/29/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/30/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,5/31/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/1/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/2/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,6/3/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/4/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/5/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/6/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/7/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/8/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/9/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/10/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/11/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,6/12/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/13/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/14/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/15/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,6/16/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/17/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/18/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/19/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,6/20/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/21/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/22/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/23/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/24/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/25/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/26/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,6/27/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,6/28/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/29/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,6/30/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,7/1/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/2/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/3/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/4/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,7/5/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,7/6/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/7/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,7/8/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/9/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/10/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,7/11/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/12/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/13/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/14/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/15/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/16/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/17/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/18/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,7/19/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/20/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/21/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/22/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/23/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/24/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,7/25/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/26/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/27/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/28/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/29/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,7/30/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,7/31/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/1/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/2/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/3/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/4/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/5/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/6/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/7/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,8/8/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,8/9/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/10/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/11/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/12/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/13/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/14/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/15/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/16/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/17/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/18/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/19/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/20/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/21/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/22/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/23/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/24/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/25/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/26/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/27/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/28/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,8/29/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/30/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,8/31/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/1/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/2/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/3/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/4/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/5/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/6/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/7/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/8/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/9/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/10/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/11/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/12/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/13/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/14/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/15/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/16/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/17/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,9/18/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/19/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/20/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/21/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/22/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/23/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,9/24/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/25/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/26/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/27/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,9/28/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,9/29/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,9/30/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/1/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/2/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/3/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/4/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,10/5/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,10/6/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/7/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,10/8/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/9/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,10/10/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/11/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/12/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/13/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,10/14/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,10/15/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/16/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,10/17/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,10/18/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/19/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/20/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/21/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,10/22/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/23/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,10/24/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/25/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/26/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/27/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/28/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/29/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,10/30/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,10/31/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/1/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/2/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/3/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/4/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/5/20,2.0,0.00035972064095023804,0,-1
Cabo Verde,16.5388,-23.0418,11/6/20,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,11/7/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/8/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/9/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/10/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,11/11/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,11/12/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/13/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/14/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/15/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,11/16/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/17/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/18/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,11/19/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/20/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/21/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/22/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/23/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/24/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/25/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/26/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,11/27/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/28/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/29/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,11/30/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/1/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,12/2/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/3/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,12/4/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,12/5/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,12/6/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/7/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/8/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/9/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/10/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/11/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,12/12/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/13/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/14/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/15/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/16/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/17/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/18/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/19/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,12/20/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/21/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/22/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,12/23/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/24/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/25/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/26/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/27/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/28/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/29/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/30/20,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,12/31/20,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,1/1/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/2/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/3/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/4/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/5/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/6/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/7/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/8/21,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,1/9/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/10/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/11/21,1.0,0.00017986032047511902,0,-1
Cabo Verde,16.5388,-23.0418,1/12/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/13/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/14/21,0.0,0.0,0,-1
Cabo Verde,16.5388,-23.0418,1/15/21,3.0,0.0005395809614253571,0,-1
Cabo Verde,16.5388,-23.0418,1/16/21,1.0,0.00017986032047511902,0,-1
Cambodia,11.55,104.9167,1/22/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/23/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/24/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/25/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/26/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/27/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/28/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/29/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/30/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,1/31/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/1/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/2/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/3/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/4/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/5/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/6/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/7/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/8/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/9/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/10/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/11/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/12/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/13/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/14/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/15/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/16/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/17/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/18/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/19/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/20/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/21/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/22/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/23/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/24/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/25/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/26/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/27/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/28/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,2/29/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/1/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/2/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/3/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/4/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/5/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/6/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/7/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/8/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/9/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/10/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/11/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/12/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/13/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/14/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/15/20,0.0,0.0,0,0
Cambodia,11.55,104.9167,3/16/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/17/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/18/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/19/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/20/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/21/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/22/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/23/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/24/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/25/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/26/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/27/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/28/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/29/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/30/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,3/31/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/1/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/2/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/3/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/4/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/5/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/6/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/7/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/8/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/9/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/10/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/11/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/12/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/13/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/14/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/15/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/16/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/17/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/18/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/19/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/20/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/21/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/22/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/23/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/24/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/25/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/26/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/27/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/28/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/29/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,4/30/20,0.0,0.0,0,1
Cambodia,11.55,104.9167,5/1/20,0.0,0.0,0,1
